id,fecha,angulo,ultrasonico,infrarrojo,kalman
7,2026-03-04T18:23:10.923054,"[0, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 36, 39, 42, 45, 48, 51, 54, 57, 60, 63, 66, 69, 72, 75, 78, 81, 84, 87, 90, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 123, 126, 129, 132, 135, 138, 141, 144, 147, 150, 153, 156, 159, 162, 165, 168, 171, 174, 177, 180]","[540.0, 543.0, 558.0, 734.0, 645.0, 750.0, 665.0, 1003.0, 1183.0, 777.0, 786.0, 786.0, 793.0, 662.0, 807.0, 803.0, 643.0, 827.0, 1354.0, 509.0, 491.0, 495.0, 491.0, 486.0, 478.0, 411.0, 414.0, 406.0, 406.0, 401.0, 397.0, 384.0, 401.0, 379.0, 362.0, 335.0, 320.0, 320.0, 319.0, 319.0, 317.0, 312.0, 312.0, 312.0, 311.0, 307.0, 306.0, 306.0, 306.0, 306.0, 307.0, 307.0, 307.0, 308.0, 309.0, 314.0, 323.0, 303.0, 304.0, 303.0, 320.0]","[225.93, 225.93, 225.93, 227.93, 221.93, 212.93, 210.93, 216.93, 222.93, 223.93, 225.93, 227.93, 230.93, 233.93, 234.93, 234.93, 231.93, 229.93, 222.93, 217.93, 229.93, 241.93, 299.93, 374.93, 382.93, 378.93, 369.93, 366.93, 361.93, 358.93, 353.93, 341.93, 337.93, 337.93, 334.93, 333.93, 330.93, 328.93, 322.93, 319.93, 316.93, 311.93, 307.93, 305.93, 285.93, 282.93, 271.93, 280.93, 281.93, 297.93, 298.93, 297.93, 296.93, 297.93, 301.93, 308.93, 281.93, 265.93, 269.93, 274.93, 275.93]","[364.90061320754717, 375.3772480280456, 382.40706393293607, 420.2689755056851, 425.1350122581162, 445.5574428110873, 442.8240082698289, 502.8247419014691, 574.5862494991276, 548.0226401544126, 532.9530433944619, 523.6420884119449, 519.4585828562604, 493.8452128706275, 503.56112137881775, 509.0796867309569, 483.4231654376929, 499.5597481943578, 603.0622536210944, 517.2247197481747, 461.06436244280957, 427.88993964630447, 416.2734595385117, 421.35768633868446, 424.6204503974824, 413.99616081328776, 406.10333068638937, 399.0677500654527, 393.65707553421555, 388.7517858319444, 383.99169423337037, 376.4587218627877, 373.95316806649606, 368.404414619053, 361.2609684004658, 351.66110988903415, 342.27615522994944, 335.89517404735915, 330.5463261810062, 326.5763571966111, 323.1330157277993, 319.13198955706946, 315.84784615876237, 313.38201442271213, 308.0378810915007, 303.3544224853549, 298.1993029593066, 296.50320308784967, 295.59387261871046, 297.87637722927803, 299.6994148551968, 300.6902066674071, 301.146911028351, 301.79825516446067, 303.11189425720147, 306.1044576183561, 304.80059437772167, 297.51521376171104, 293.73551982178157, 292.0264449851996, 294.1539772711178]"
