id,fecha,angulo,ultrasonico,infrarrojo,kalman
3,2026-05-11T12:41:24.104016,"[0, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 36, 39, 42, 45, 48, 51, 54, 57, 60, 63, 66, 69, 72, 75, 78, 81, 84, 87, 90, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 123, 126, 129, 132, 135, 138, 141, 144, 147, 150, 153, 156, 159, 162, 165, 168, 171, 174, 177, 180]","[528.0, 529.0, 577.0, 657.0, 731.0, 632.0, 677.0, 719.0, 624.0, 687.0, 566.0, 879.0, 1068.0, 573.0, 650.0, 663.0, 564.0, 601.0, 399.0, 394.0, 389.0, 381.0, 385.0, 381.0, 365.0, 348.0, 295.0, 298.0, 383.0, 349.0, 314.0, 275.0, 279.0, 274.0, 274.0, 272.0, 267.0, 267.0, 271.0, 267.0, 267.0, 262.0, 267.0, 267.0, 267.0, 267.0, 268.0, 263.0, 273.0, 275.0, 275.0, 284.0, 293.0, 292.0, 260.0, 221.0, 216.0, 201.0, 210.0, 199.0, 203.0]","[257.93, 256.93, 274.93, 274.93, 268.93, 261.93, 265.93, 263.93, 268.93, 263.93, 274.93, 279.93, 290.93, 282.93, 276.93, 272.93, 271.93, 302.93, 336.93, 320.93, 323.93, 328.93, 324.93, 319.93, 324.93, 316.93, 297.93, 295.93, 302.93, 296.93, 292.93, 289.93, 275.93, 272.93, 279.93, 265.93, 264.93, 263.93, 269.93, 268.93, 257.93, 255.93, 263.93, 254.93, 263.93, 262.93, 262.93, 263.93, 254.93, 259.93, 265.93, 241.93, 241.93, 237.93, 236.93, 241.93, 239.93, 226.93, 229.93, 218.93, 213.93]","[374.4289150943396, 384.3548992112182, 401.9890758509241, 426.56599861916254, 453.63189550839377, 451.21481331146566, 458.50529427242054, 470.33726022802733, 461.7777160363561, 466.6829715016555, 450.1226939626466, 496.46325029346195, 562.0265833426605, 513.9975323728834, 495.8937965699447, 485.88807704513, 461.5541037770589, 458.1187337890379, 425.8204724648793, 401.3316058588268, 385.25780437360794, 374.40517781689107, 367.44058693822745, 361.35895441255394, 355.4856961469409, 347.2383574953041, 329.0484178421463, 317.55429054444977, 326.65786955330304, 325.33487108266354, 317.49982422338496, 304.94833324939566, 295.10222107782533, 287.3505228438435, 283.62983067186696, 278.37604407829946, 273.9296935919053, 270.8971530391444, 270.7423309416904, 269.7473311088355, 267.13838086552204, 264.2102053020784, 264.65974500077175, 263.3360746368893, 264.09877826311487, 264.40910875721556, 264.7873897875072, 264.3136336363091, 264.18873299712055, 265.36248045059074, 267.1904967026658, 265.6766805240572, 266.3173595129901, 265.83286648078206, 259.61069684805324, 249.52728790351017, 241.8024350464346, 231.82946322570774, 227.57892946709595, 220.91034833745192, 216.45170809055048]"
