id,fecha,angulo,ultrasonico,infrarrojo,kalman
7,2026-05-11T12:42:28.308964,"[0, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 36, 39, 42, 45, 48, 51, 54, 57, 60, 63, 66, 69, 72, 75, 78, 81, 84, 87, 90, 93, 96, 99, 102, 105, 108, 111, 114, 117, 120, 123, 126, 129, 132, 135, 138, 141, 144, 147, 150, 153, 156, 159, 162, 165, 168, 171, 174, 177, 180]","[468.0, 555.0, 591.0, 668.0, 699.0, 1113.0, 645.0, 717.0, 1036.0, 656.0, 691.0, 587.0, 574.0, 565.0, 598.0, 564.0, 908.0, 564.0, 399.0, 399.0, 389.0, 389.0, 377.0, 377.0, 370.0, 361.0, 303.0, 293.0, 350.0, 306.0, 280.0, 275.0, 274.0, 274.0, 268.0, 272.0, 268.0, 268.0, 267.0, 267.0, 267.0, 268.0, 262.0, 267.0, 268.0, 267.0, 268.0, 273.0, 270.0, 270.0, 280.0, 285.0, 287.0, 302.0, 294.0, 282.0, 216.0, 211.0, 209.0, 204.0, 199.0]","[232.93, 232.93, 234.93, 231.93, 229.93, 234.93, 237.93, 232.93, 232.93, 243.93, 248.93, 243.93, 245.93, 245.93, 252.93, 249.93, 255.93, 292.93, 299.93, 309.93, 315.93, 319.93, 319.93, 299.93, 294.93, 290.93, 300.93, 296.93, 278.93, 276.93, 281.93, 283.93, 277.93, 261.93, 262.93, 263.93, 263.93, 271.93, 260.93, 259.93, 266.93, 265.93, 263.93, 262.93, 261.93, 254.93, 254.93, 261.93, 254.93, 269.93, 255.93, 240.93, 234.93, 247.93, 247.93, 243.93, 238.93, 234.93, 230.93, 225.93, 217.93]","[333.9336320754717, 366.0801402278703, 385.94973639026364, 410.54177176374, 430.42597329128455, 518.7210193098866, 490.9072738585029, 485.1842724728768, 538.7097858523375, 506.90538645686274, 493.66934358765155, 465.650415362486, 445.7002157646775, 431.285502909897, 429.2002552095946, 421.23429338833597, 478.8173253738818, 460.77821854615706, 420.8994107549027, 397.0987790810538, 381.1083895530073, 371.5631934906765, 363.28809080313846, 354.39503061232085, 346.53843114170564, 339.167843702962, 325.83964333832535, 314.7785686564532, 314.6662303117204, 306.35421393088, 297.2583358565742, 290.883738599372, 285.5389875688185, 279.2429734960668, 274.30691019879094, 272.03487286501274, 269.86029496524606, 269.89780633651094, 267.77233355810455, 266.22919870657125, 266.49280508958674, 266.6619724905196, 265.337504111574, 265.2040516939344, 265.11840961508165, 263.6304191812629, 262.8546413684445, 264.5063372462886, 263.7750127259124, 265.99262252193563, 266.6992416833548, 265.36142133396703, 263.78637011238146, 267.7911988862104, 268.92823715929904, 266.7918623082828, 252.70271620182993, 242.0489542730129, 234.13721049031167, 227.26862095819487, 220.53208141599575]"
